,0,1,2
2425,50@1752,"[[293, 1], [444, 1], [1213, 1], [1825, 1], [2062, 1]]",4.0
2426,77@3128,"[[1423, 1], [62, 1], [1213, 1]]",5.0
2427,78@3323,"[[1096, 1], [1213, 1]]",5.0
2428,89@966,"[[1546, 1], [1441, 1], [1248, 1]]",4.0
2429,87@5071,"[[1325, 1]]",5.0
2430,147@222,"[[102, 1], [445, 1]]",4.0
2431,1@2712,"[[755, 1], [1874, 1]]",3.0
2432,48@457,"[[1567, 1], [731, 1], [731, 1]]",4.0
2433,81@23,"[[1023, 1]]",5.0
2434,142@2858,"[[795, 1]]",5.0
2435,1@4219,"[[777, 1], [586, 1]]",5.0
2436,0@644,"[[98, 1], [605, 1], [293, 1]]",2.0
2437,146@867,"[[1078, 1], [705, 1], [385, 1], [1690, 1]]",5.0
2438,96@5216,"[[581, 1], [845, 1], [186, 1], [491, 1], [256, 1]]",3.0
2439,81@841,"[[142, 1], [1423, 1]]",4.0
2440,56@2897,"[[15, 1], [137, 1], [643, 1], [489, 1]]",5.0
2441,42@433,"[[140, 1]]",4.0
2442,10@596,"[[592, 1], [1093, 1], [526, 1], [850, 1], [2089, 1], [1941, 1]]",4.0
2443,42@4263,"[[186, 1], [342, 1], [1213, 1]]",5.0
2444,69@4036,"[[1372, 1], [268, 1], [1213, 1]]",3.0
2445,4@4723,"[[1999, 1]]",2.0
2446,54@3048,"[[1372, 1], [268, 1], [186, 1]]",4.0
2447,117@4138,"[[2016, 1]]",4.0
2448,17@1160,"[[689, 1]]",4.0
2449,10@5132,"[[1013, 1]]",1.0
2450,145@869,"[[891, 1], [2001, 1], [1264, 1], [1732, 1]]",3.0
2451,42@1844,"[[592, 1], [1273, 1], [1656, 1]]",4.0
2452,145@4262,"[[466, 1]]",5.0
2453,149@2565,"[[581, 1], [551, 1], [186, 1], [565, 1], [1946, 1]]",3.0
2454,6@631,"[[101, 1], [1126, 1]]",5.0
2455,83@2704,"[[1652, 1]]",3.0
2456,100@1128,"[[69, 1], [1579, 1]]",4.0
2457,79@170,"[[1874, 1]]",4.0
2458,119@2034,"[[137, 1]]",4.0
2459,79@1842,"[[1093, 1], [130, 1]]",5.0
2460,22@5211,"[[1273, 1], [761, 1], [62, 1]]",2.0
2461,50@1538,"[[1403, 1]]",2.0
2462,83@1917,"[[1487, 1]]",3.0
2463,99@389,"[[268, 1], [1096, 1]]",2.0
2464,145@1175,"[[479, 1]]",4.0
2465,8@4739,"[[1511, 1], [83, 1], [1213, 1]]",4.0
2466,9@3475,"[[2016, 1], [1650, 1], [1072, 1]]",5.0
2467,92@3011,"[[1956, 1]]",4.0
2468,71@5056,"[[1548, 1], [137, 1], [731, 1]]",5.0
2469,96@298,"[[1466, 1]]",4.0
2470,88@4083,"[[1870, 1]]",4.0
2471,103@3569,"[[186, 1], [777, 1], [1213, 1]]",5.0
2472,62@2698,"[[1198, 1], [186, 1], [285, 1], [168, 1], [140, 1]]",4.0
2473,149@1653,"[[186, 1], [2036, 1], [1567, 1]]",4.0
2474,145@888,"[[1397, 1], [565, 1], [1213, 1]]",3.0
2475,10@3739,"[[876, 1], [756, 1]]",5.0
2476,111@3506,"[[1735, 1], [526, 1]]",5.0
2477,106@614,"[[1093, 1], [293, 1], [1651, 1]]",4.0
2478,76@1933,"[[1133, 1], [328, 1], [855, 1]]",2.0
2479,50@899,"[[54, 1], [605, 1]]",5.0
2480,46@235,"[[1315, 1]]",4.0
2481,146@759,"[[802, 1]]",4.0
2482,3@1443,"[[694, 1], [1692, 1]]",4.0
2483,151@3216,"[[268, 1], [1996, 1], [1874, 1], [2087, 1]]",3.0
2484,99@3687,"[[186, 1], [62, 1]]",4.0
2485,16@3108,"[[268, 1], [77, 1], [635, 1], [1780, 1], [547, 1], [1874, 1], [124, 1]]",5.0
2486,149@1337,"[[941, 1], [152, 1], [565, 1], [2030, 1], [249, 1]]",4.0
2487,134@1429,"[[845, 1]]",5.0
2488,75@963,"[[1623, 1], [1874, 1], [596, 1], [605, 1]]",4.0
2489,103@4348,"[[88, 1]]",4.0
2490,54@4783,"[[88, 1]]",4.0
2491,149@1897,"[[643, 1]]",4.0
2492,80@3958,"[[15, 1], [955, 1], [1403, 1], [605, 1]]",4.0
2493,28@3906,"[[450, 1], [1961, 1]]",5.0
2494,151@2383,"[[694, 1], [1397, 1], [1977, 1]]",4.0
2495,0@90,"[[783, 1], [61, 1], [1213, 1]]",2.0
2496,39@569,"[[1714, 1], [406, 1], [1172, 1], [731, 1], [1315, 1]]",4.0
2497,147@4548,"[[1909, 1], [2033, 1]]",4.0
2498,128@4512,"[[1567, 1]]",2.0
2499,145@1399,"[[605, 1]]",4.0
2500,137@2365,"[[1126, 1], [1213, 1]]",3.0
2501,136@1943,"[[1078, 1], [1479, 1], [1104, 1], [1023, 1]]",3.0
2502,93@795,"[[736, 1], [777, 1], [137, 1], [119, 1], [1172, 1], [731, 1], [476, 1], [119, 1], [428, 1], [1560, 1]]",5.0
2503,28@1340,"[[694, 1], [1095, 1], [186, 1], [1487, 1], [110, 1], [596, 1], [1213, 1], [731, 1], [186, 1]]",3.0
2504,125@512,"[[586, 1]]",4.0
2505,3@2569,"[[607, 1], [596, 1], [1213, 1], [385, 1], [731, 1]]",4.0
2506,121@1790,"[[941, 1], [1172, 1], [1849, 1], [731, 1]]",4.0
2507,31@159,"[[207, 1], [186, 1], [731, 1]]",4.0
2508,114@610,"[[694, 1], [980, 1]]",3.0
2509,106@594,"[[1674, 1], [689, 1], [993, 1], [1355, 1], [1155, 1], [256, 1], [556, 1], [1844, 1], [255, 1], [1953, 1], [641, 1], [1368, 1], [756, 1], [1928, 1], [689, 1], [993, 1]]",4.0
2510,38@4430,"[[896, 1]]",5.0
2511,7@4488,"[[1714, 1], [246, 1]]",5.0
2512,57@2306,"[[496, 1]]",5.0
2513,30@2820,"[[2043, 1], [1096, 1], [1005, 1], [230, 1]]",4.0
2514,129@430,"[[268, 1]]",4.0
2515,69@4115,"[[186, 1], [137, 1]]",3.0
2516,56@1073,"[[1530, 1], [385, 1]]",4.0
2517,145@3799,"[[303, 1], [694, 1], [1092, 1], [1956, 1], [1718, 1]]",3.0
2518,88@131,"[[941, 1], [436, 1]]",4.0
2519,118@1859,"[[1639, 1], [1273, 1]]",4.0
2520,147@3085,"[[694, 1], [980, 1]]",3.0
2521,4@2759,"[[163, 1], [1479, 1]]",5.0
2522,123@4958,"[[1882, 1], [795, 1]]",1.0
2523,100@1572,"[[1953, 1], [694, 1], [1023, 1]]",3.0
2524,123@1750,"[[643, 1], [1315, 1], [1178, 1], [246, 1]]",4.0
2525,105@3454,"[[193, 1], [929, 1], [460, 1], [755, 1], [353, 1], [1015, 1], [1874, 1], [596, 1], [992, 1]]",5.0
2526,147@1326,"[[581, 1], [1155, 1], [607, 1], [957, 1], [61, 1], [1213, 1], [1889, 1]]",3.0
2527,91@4246,"[[2073, 1]]",4.0
2528,85@34,"[[1372, 1]]",5.0
2529,142@731,"[[694, 1], [1441, 1], [1104, 1]]",3.0
2530,14@2838,"[[1953, 1], [1874, 1], [969, 1]]",4.0
2531,140@3422,"[[845, 1], [1583, 1], [1946, 1]]",4.0
2532,102@1493,"[[1873, 1], [1606, 1]]",4.0
2533,44@4377,"[[1372, 1], [268, 1], [551, 1], [1155, 1], [1213, 1], [273, 1]]",4.0
2534,48@602,"[[1173, 1], [20, 1], [351, 1], [152, 1]]",2.0
2535,76@824,"[[1652, 1], [592, 1], [1273, 1]]",4.0
2536,11@323,"[[1913, 1]]",3.0
2537,101@1239,"[[1479, 1]]",4.0
2538,108@129,"[[152, 1], [1487, 1], [695, 1], [835, 1]]",3.0
2539,92@4517,"[[1479, 1]]",4.0
2540,65@506,"[[1654, 1], [1479, 1], [596, 1], [1423, 1], [1956, 1], [1654, 1], [186, 1], [1397, 1]]",5.0
2541,47@52,"[[1093, 1], [1530, 1], [2003, 1]]",5.0
2542,102@3216,"[[42, 1], [1978, 1]]",4.0
2543,88@65,"[[777, 1]]",3.0
2544,100@3068,"[[1654, 1]]",4.0
2545,10@1047,"[[143, 1], [643, 1]]",4.0
2546,65@2035,"[[1650, 1], [1023, 1], [428, 1]]",5.0
2547,113@2811,"[[1692, 1]]",3.0
2548,92@1653,"[[941, 1]]",4.0
2549,136@1552,"[[643, 1]]",3.0
2550,114@3922,"[[2067, 1], [694, 1], [1956, 1], [1104, 1], [186, 1], [1213, 1]]",2.0
2551,104@4730,"[[1263, 1], [941, 1], [289, 1], [2079, 1]]",4.0
2552,88@4263,"[[152, 1], [1189, 1]]",4.0
2553,92@2191,"[[1368, 1]]",4.0
2554,82@3472,"[[1310, 1]]",5.0
2555,52@1483,"[[1909, 1], [1023, 1], [2003, 1]]",3.0
2556,148@629,"[[1423, 1]]",5.0
2557,103@128,"[[1048, 1]]",5.0
2558,106@3572,"[[1096, 1], [428, 1]]",4.0
2559,20@4044,"[[1213, 1]]",3.0
2560,114@1419,"[[2003, 1], [1874, 1]]",3.0
2561,136@2133,"[[88, 1]]",2.0
2562,104@2651,"[[1380, 1], [460, 1], [1925, 1], [88, 1]]",4.0
2563,122@2879,"[[1213, 1], [731, 1]]",4.0
2564,17@1145,"[[152, 1], [1213, 1]]",3.0
2565,55@330,"[[1049, 1]]",5.0
2566,3@3388,"[[1096, 1], [2036, 1], [1447, 1]]",3.0
2567,32@260,"[[1479, 1], [1946, 1]]",4.0
2568,96@4743,"[[230, 1]]",5.0
2569,84@5088,"[[835, 1], [738, 1]]",3.0
2570,62@1415,"[[1650, 1]]",4.0
2571,113@4263,"[[1674, 1], [1441, 1]]",3.0
2572,38@478,"[[137, 1]]",2.0
2573,137@2029,"[[1213, 1], [605, 1]]",5.0
2574,88@3564,"[[1093, 1], [736, 1], [526, 1], [2036, 1], [476, 1]]",4.0
2575,35@324,"[[777, 1], [1023, 1]]",4.0
2576,99@860,"[[268, 1], [565, 1]]",3.0
2577,16@1369,"[[1273, 1]]",3.0
2578,95@1756,"[[1096, 1], [1379, 1], [268, 1], [845, 1]]",4.5
2579,101@2964,"[[1189, 1], [293, 1], [89, 1], [995, 1], [698, 1]]",5.0
2580,31@2651,"[[855, 1], [1979, 1], [1085, 1]]",3.0
2581,62@1999,"[[186, 1]]",5.0
2582,110@4118,"[[77, 1], [1155, 1]]",5.0
2583,75@4232,"[[835, 1], [565, 1], [1632, 1]]",4.0
2584,87@513,"[[1874, 1], [142, 1], [731, 1]]",4.5
2585,87@42,"[[1310, 1]]",2.0
2586,80@5047,"[[61, 1], [2005, 1]]",4.0
2587,136@3561,"[[1479, 1]]",2.0
2588,18@2777,"[[1737, 1]]",4.0
2589,59@224,"[[941, 1], [2089, 1]]",2.0
2590,1@161,"[[835, 1], [186, 1], [1487, 1], [445, 1], [1213, 1], [1177, 1]]",4.0
2591,145@1243,"[[815, 1]]",5.0
2592,134@1396,"[[777, 1]]",3.0
2593,53@455,"[[1873, 1], [436, 1], [1874, 1], [1349, 1]]",4.0
2594,147@1043,"[[2045, 1], [545, 1], [1931, 1]]",5.0
2595,64@249,"[[2016, 1], [1473, 1], [186, 1], [643, 1], [125, 1], [1669, 1], [1388, 1]]",4.0
2596,43@1282,"[[689, 1], [1155, 1], [835, 1], [186, 1], [643, 1], [1210, 1]]",4.0
2597,61@4015,"[[1023, 1], [1567, 1]]",2.0
2598,10@5110,"[[441, 1], [755, 1]]",3.0
2599,120@1759,"[[1189, 1], [265, 1], [293, 1], [581, 1], [77, 1], [436, 1], [596, 1], [1604, 1], [1928, 1], [969, 1], [1189, 1]]",4.0
2600,42@4362,"[[592, 1], [1273, 1], [905, 1], [1273, 1]]",5.0
2601,114@5207,"[[757, 1]]",4.0
2602,93@1185,"[[1178, 1], [246, 1], [1213, 1]]",5.0
2603,73@4371,"[[142, 1]]",4.0
2604,35@1691,"[[1096, 1], [246, 1], [385, 1], [1888, 1]]",3.0
2605,28@2928,"[[1873, 1], [1874, 1], [1213, 1]]",2.0
2606,92@4657,"[[1316, 1]]",3.0
2607,143@531,"[[757, 1], [1213, 1], [1213, 1]]",4.0
2608,72@2832,"[[1954, 1]]",4.0
2609,100@1188,"[[2071, 1], [1023, 1]]",2.0
2610,28@473,"[[1674, 1], [1953, 1], [1902, 1], [274, 1], [738, 1], [2030, 1], [1567, 1], [1575, 1], [1213, 1]]",2.0
2611,51@3281,"[[581, 1], [1213, 1], [909, 1]]",5.0
2612,96@4658,"[[90, 1]]",4.0
2613,139@4980,"[[777, 1], [1548, 1], [596, 1]]",4.0
2614,88@738,"[[941, 1], [1224, 1], [969, 1], [731, 1]]",5.0
2615,53@4955,"[[272, 1], [510, 1]]",2.0
2616,61@3254,"[[294, 1]]",4.0
2617,59@2816,"[[592, 1], [941, 1], [1023, 1], [941, 1], [209, 1]]",5.0
2618,102@3751,"[[428, 1], [1210, 1], [255, 1], [1213, 1], [1023, 1], [428, 1], [1946, 1]]",4.0
2619,28@3165,"[[137, 1]]",4.0
2620,47@3646,"[[2016, 1], [2016, 1]]",5.0
2621,102@714,"[[1978, 1], [205, 1]]",5.0
2622,10@2881,"[[1869, 1], [639, 1], [777, 1], [1913, 1]]",5.0
2623,115@678,"[[1813, 1], [1104, 1]]",2.0
2624,42@4801,"[[1621, 1], [186, 1], [975, 1], [596, 1]]",4.0
2625,75@389,"[[1623, 1], [1567, 1]]",2.0
2626,30@1322,"[[2071, 1], [380, 1]]",5.0
2627,44@4220,"[[186, 1], [2036, 1], [2093, 1], [1213, 1]]",4.0
2628,112@1260,"[[460, 1], [565, 1], [1278, 1]]",2.0
2629,116@1071,"[[342, 1], [803, 1], [1567, 1], [63, 1]]",5.0
2630,89@2574,"[[689, 1], [1880, 1], [1172, 1], [1956, 1], [246, 1], [1365, 1]]",4.0
2631,140@5142,"[[549, 1], [777, 1], [1023, 1], [1188, 1], [1423, 1], [646, 1], [757, 1]]",4.0
2632,50@2532,"[[1081, 1]]",3.0
2633,58@1862,"[[689, 1], [1397, 1]]",5.0
2634,69@2548,"[[125, 1], [2016, 1]]",5.0
2635,115@129,"[[596, 1]]",4.0
2636,77@2320,"[[186, 1], [777, 1], [1213, 1], [186, 1]]",4.0
2637,74@167,"[[1025, 1]]",5.0
2638,67@1753,"[[268, 1], [1155, 1], [1956, 1], [565, 1]]",4.0
2639,56@3675,"[[736, 1], [135, 1]]",5.0
2640,125@2023,"[[1971, 1], [1639, 1], [664, 1]]",3.0
2641,137@2816,"[[163, 1]]",5.0
2642,93@1017,"[[1978, 1], [1259, 1]]",3.0
2643,87@4248,"[[428, 1]]",5.0
2644,99@3323,"[[581, 1]]",4.0
2645,80@2274,"[[1423, 1], [61, 1]]",5.0
2646,151@3201,"[[1644, 1], [2089, 1]]",5.0
2647,86@2741,"[[163, 1]]",4.0
2648,52@236,"[[1719, 1], [230, 1]]",4.0
2649,99@2671,"[[1913, 1]]",4.0
2650,26@4191,"[[757, 1], [1093, 1], [142, 1], [1023, 1], [1479, 1], [596, 1], [596, 1]]",2.0
2651,15@3243,"[[1479, 1]]",4.0
2652,93@3855,"[[268, 1], [1905, 1], [1155, 1], [186, 1], [1744, 1], [845, 1], [1850, 1], [1771, 1], [1441, 1], [1717, 1]]",5.0
2653,76@4530,"[[268, 1], [551, 1]]",4.0
2654,85@3455,"[[187, 1], [268, 1], [1874, 1], [1213, 1]]",5.0
2655,113@5169,"[[1887, 1], [1059, 1], [460, 1], [1213, 1]]",2.0
2656,9@3854,"[[186, 1], [1279, 1], [385, 1]]",3.0
2657,149@1880,"[[152, 1], [186, 1], [1213, 1], [186, 1]]",3.0
2658,31@3071,"[[142, 1], [1096, 1], [428, 1]]",4.0
2659,39@297,"[[1224, 1], [845, 1], [137, 1]]",3.0
2660,100@2294,"[[1579, 1]]",4.0
2661,9@2715,"[[62, 1]]",4.0
2662,56@4740,"[[1479, 1], [586, 1]]",5.0
2663,69@4572,"[[1623, 1], [246, 1]]",5.0
2664,15@1619,"[[736, 1], [861, 1], [1479, 1], [1669, 1]]",4.0
2665,80@4933,"[[1155, 1], [1423, 1]]",4.0
2666,30@257,"[[152, 1], [1959, 1]]",5.0
2667,146@411,"[[941, 1]]",4.0
2668,141@4548,"[[268, 1], [294, 1], [1023, 1], [1946, 1]]",5.0
2669,151@3978,"[[1632, 1]]",4.0
2670,99@1924,"[[186, 1], [1273, 1]]",4.0
2671,121@4751,"[[152, 1], [376, 1], [142, 1], [1738, 1], [1023, 1], [600, 1], [1273, 1], [1706, 1], [1091, 1]]",5.0
2672,122@3924,"[[208, 1], [1996, 1], [194, 1], [88, 1], [2087, 1], [1996, 1]]",4.0
2673,9@1321,"[[784, 1], [274, 1], [1155, 1], [1688, 1], [1169, 1], [1375, 1], [1213, 1], [941, 1]]",5.0
2674,55@4441,"[[1288, 1]]",4.0
2675,132@3418,"[[1719, 1], [1946, 1], [351, 1], [757, 1], [1372, 1], [1956, 1], [1213, 1]]",2.0
2676,81@439,"[[47, 1], [1213, 1], [946, 1]]",5.0
2677,113@2168,"[[1823, 1], [1273, 1], [428, 1]]",4.0
2678,77@3689,"[[246, 1], [428, 1]]",5.0
2679,39@4364,"[[1652, 1], [1394, 1], [437, 1]]",5.0
2680,42@2050,"[[1873, 1], [1931, 1], [1023, 1], [1874, 1], [61, 1]]",4.0
2681,15@2520,"[[1869, 1], [137, 1], [2079, 1], [1315, 1]]",4.0
2682,57@721,"[[914, 1], [186, 1], [1479, 1], [496, 1]]",4.0
2683,39@3724,"[[293, 1], [1315, 1]]",4.0
2684,103@3943,"[[1791, 1], [1692, 1]]",4.0
2685,70@2786,"[[445, 1]]",4.0
2686,92@2399,"[[1479, 1]]",4.0
2687,1@3878,"[[1913, 1]]",4.0
2688,58@39,"[[1096, 1], [460, 1], [1397, 1], [1213, 1], [1867, 1]]",5.0
2689,137@644,"[[596, 1]]",3.0
2690,22@5244,"[[581, 1], [342, 1], [643, 1], [1484, 1]]",4.0
2691,115@1185,"[[596, 1], [822, 1]]",3.0
2692,8@4111,"[[1273, 1], [428, 1]]",4.0
2693,32@3485,"[[61, 1]]",3.0
2694,118@3466,"[[1791, 1], [146, 1], [70, 1], [596, 1]]",5.0
2695,61@505,"[[293, 1], [186, 1]]",3.0
2696,83@2705,"[[1869, 1], [1096, 1], [2036, 1], [319, 1], [941, 1], [1096, 1]]",4.0
2697,92@918,"[[1744, 1], [643, 1], [255, 1]]",4.0
2698,29@3382,"[[694, 1], [703, 1], [1315, 1], [1104, 1], [694, 1], [1023, 1]]",4.0
2699,150@2429,"[[792, 1], [736, 1], [2071, 1]]",4.0
2700,92@1666,"[[1925, 1], [1149, 1]]",3.0
2701,56@4072,"[[792, 1], [1423, 1], [670, 1], [1931, 1]]",5.0
2702,99@5180,"[[1078, 1]]",4.0
2703,108@4649,"[[309, 1], [1729, 1], [1714, 1], [1546, 1], [102, 1], [1399, 1], [1928, 1], [1213, 1], [592, 1], [1213, 1]]",4.0
2704,29@5004,"[[186, 1], [565, 1], [604, 1], [896, 1]]",5.0
2705,53@2576,"[[1372, 1], [268, 1], [77, 1], [755, 1], [1283, 1], [604, 1], [1013, 1]]",3.0
2706,93@3284,"[[577, 1], [1085, 1], [1925, 1], [1874, 1]]",4.0
2707,33@5147,"[[792, 1], [1913, 1]]",5.0
2708,108@924,"[[2043, 1], [1372, 1], [69, 1], [865, 1], [1418, 1], [1543, 1], [835, 1], [274, 1], [839, 1], [565, 1], [1952, 1], [2050, 1], [444, 1]]",4.0
2709,56@2876,"[[689, 1], [694, 1]]",5.0
2710,48@152,"[[581, 1], [1418, 1], [1459, 1], [15, 1], [1873, 1], [1572, 1]]",3.0
2711,7@1966,"[[146, 1], [556, 1], [1213, 1]]",4.0
2712,42@3526,"[[15, 1], [2001, 1]]",5.0
2713,122@822,"[[1869, 1], [186, 1], [498, 1], [1110, 1], [1369, 1], [731, 1]]",3.0
2714,16@4377,"[[268, 1], [515, 1], [565, 1], [607, 1]]",4.0
2715,108@3397,"[[565, 1], [1956, 1], [1658, 1]]",4.0
2716,64@3908,"[[341, 1], [1714, 1], [736, 1], [1096, 1], [1273, 1], [1956, 1], [731, 1]]",3.0
2717,130@58,"[[393, 1], [1126, 1], [1423, 1]]",3.0
2718,60@4037,"[[879, 1]]",5.0
2719,10@2816,"[[1093, 1], [2045, 1], [526, 1], [401, 1]]",4.0
2720,112@526,"[[1692, 1], [695, 1], [1213, 1]]",4.0
2721,71@1968,"[[491, 1], [1714, 1]]",4.0
2722,54@278,"[[15, 1], [1172, 1]]",4.0
2723,88@4478,"[[592, 1], [1873, 1], [1567, 1]]",4.0
2724,47@505,"[[1484, 1], [2073, 1]]",3.0
2725,121@1428,"[[731, 1], [1096, 1]]",4.0
2726,3@1919,"[[1479, 1]]",4.0
2727,109@5233,"[[508, 1], [428, 1]]",5.0
2728,92@4634,"[[835, 1]]",2.0
2729,127@868,"[[694, 1], [186, 1], [2036, 1], [1210, 1], [365, 1]]",5.0
2730,8@3041,"[[1104, 1], [1023, 1]]",4.0
2731,110@916,"[[186, 1], [777, 1]]",4.0
2732,1@3800,"[[293, 1], [1567, 1], [1928, 1]]",3.0
2733,131@405,"[[1271, 1]]",5.0
2734,121@3236,"[[743, 1], [1096, 1], [845, 1], [186, 1], [1023, 1], [1567, 1], [1213, 1], [176, 1]]",5.0
2735,144@4220,"[[1931, 1], [1546, 1], [137, 1], [2093, 1]]",5.0
2736,2@4320,"[[1867, 1]]",4.0
2737,79@4402,"[[1692, 1], [689, 1]]",3.0
2738,30@676,"[[107, 1]]",5.0
2739,35@1660,"[[858, 1], [1155, 1], [1714, 1]]",4.0
2740,88@1783,"[[1869, 1], [1697, 1], [790, 1], [810, 1], [1368, 1], [1683, 1], [993, 1]]",3.0
2741,39@416,"[[565, 1], [1522, 1]]",5.0
2742,49@5137,"[[460, 1], [1983, 1], [1213, 1], [1867, 1]]",4.0
2743,135@3800,"[[1093, 1], [1096, 1], [1567, 1], [1093, 1]]",4.0
2744,83@1218,"[[1837, 1], [268, 1], [694, 1]]",3.0
2745,146@4149,"[[2046, 1]]",3.0
2746,4@4160,"[[1224, 1], [1928, 1], [694, 1]]",2.0
2747,48@3281,"[[102, 1]]",4.0
2748,18@268,"[[941, 1], [1651, 1], [246, 1], [324, 1]]",4.0
2749,137@2586,"[[2071, 1], [1215, 1], [1475, 1]]",4.0
2750,136@5114,"[[268, 1], [443, 1], [341, 1]]",3.0
2751,104@5121,"[[1931, 1], [428, 1], [946, 1], [705, 1]]",5.0
2752,3@443,"[[777, 1]]",3.0
2753,151@182,"[[1503, 1], [1714, 1], [941, 1]]",1.0
2754,113@209,"[[1372, 1], [643, 1], [557, 1]]",4.0
2755,51@1533,"[[1418, 1], [1376, 1], [821, 1]]",5.0
2756,7@3193,"[[596, 1]]",3.0
2757,99@1735,"[[777, 1], [1874, 1]]",3.0
2758,10@330,"[[88, 1], [2087, 1]]",4.0
2759,11@2417,"[[1818, 1]]",4.0
2760,142@1794,"[[1126, 1]]",4.0
2761,91@2242,"[[293, 1], [186, 1], [1874, 1], [1213, 1], [2043, 1], [1309, 1], [1928, 1]]",3.0
2762,113@1139,"[[838, 1], [1874, 1]]",4.0
2763,150@1855,"[[1946, 1]]",5.0
2764,39@1422,"[[941, 1], [2055, 1], [1014, 1], [1963, 1], [249, 1], [1213, 1], [249, 1]]",4.0
2765,92@1616,"[[1093, 1]]",3.0
2766,104@4898,"[[785, 1]]",4.0
2767,151@4860,"[[1719, 1], [268, 1], [839, 1], [1350, 1]]",4.0
2768,25@3711,"[[596, 1], [1104, 1], [1078, 1], [694, 1], [1508, 1]]",4.0
2769,103@5243,"[[268, 1]]",4.0
2770,81@3215,"[[1475, 1]]",5.0
2771,3@116,"[[1043, 1], [125, 1]]",2.5
2772,56@1170,"[[1189, 1], [77, 1], [130, 1], [565, 1], [1315, 1], [1213, 1]]",4.0
2773,56@4220,"[[1869, 1], [137, 1], [1403, 1]]",5.0
2774,86@3564,"[[581, 1], [526, 1]]",5.0
2775,35@5146,"[[1479, 1], [1928, 1]]",4.0
2776,151@5094,"[[1978, 1], [88, 1]]",3.0
2777,92@103,"[[312, 1], [689, 1], [581, 1], [2036, 1], [596, 1], [1213, 1]]",4.0
2778,42@4791,"[[941, 1], [268, 1], [1475, 1], [1453, 1]]",4.0
2779,4@5209,"[[186, 1], [137, 1], [1479, 1], [1574, 1], [1423, 1], [1931, 1]]",5.0
2780,28@768,"[[1548, 1], [489, 1]]",5.0
2781,84@3344,"[[1479, 1], [1423, 1]]",4.0
2782,42@2985,"[[142, 1], [62, 1], [1684, 1]]",4.0
2783,92@1430,"[[1479, 1]]",4.0
2784,86@2609,"[[545, 1], [1952, 1], [1213, 1], [1873, 1]]",4.0
2785,75@3800,"[[1096, 1], [1023, 1], [1623, 1], [445, 1]]",4.0
2786,99@1066,"[[268, 1], [1487, 1], [556, 1], [1210, 1], [1956, 1], [1243, 1]]",3.0
2787,0@3010,"[[2073, 1], [534, 1], [1213, 1]]",1.0
2788,16@2422,"[[1210, 1], [1213, 1]]",4.0
2789,64@635,"[[1213, 1]]",3.0
2790,50@3814,"[[2082, 1], [1530, 1], [596, 1], [946, 1]]",3.0
2791,118@2818,"[[293, 1], [891, 1], [876, 1]]",4.0
2792,8@4220,"[[703, 1], [1546, 1], [246, 1]]",4.0
2793,40@4697,"[[592, 1], [1155, 1], [736, 1]]",5.0
2794,97@1702,"[[1788, 1]]",5.0
2795,114@264,"[[2053, 1], [676, 1]]",2.0
2796,17@1861,"[[1189, 1], [689, 1], [1155, 1], [1397, 1], [1479, 1], [770, 1]]",4.0
2797,31@632,"[[694, 1], [889, 1], [1213, 1]]",2.0
2798,131@153,"[[1310, 1], [581, 1], [77, 1], [643, 1], [516, 1]]",4.0
2799,67@1661,"[[293, 1], [1879, 1]]",2.0
2800,4@3987,"[[1210, 1], [62, 1]]",3.0
2801,31@2549,"[[135, 1]]",5.0
2802,50@1927,"[[1210, 1], [761, 1]]",2.0
2803,137@778,"[[1423, 1], [476, 1], [1126, 1]]",4.0
2804,114@4899,"[[1247, 1], [1514, 1], [1115, 1]]",3.0
2805,9@1508,"[[1273, 1]]",4.0
2806,35@60,"[[422, 1], [1479, 1], [1213, 1]]",3.0
2807,70@4362,"[[1479, 1]]",3.0
2808,48@968,"[[969, 1]]",2.0
2809,106@335,"[[941, 1], [545, 1], [2052, 1], [1874, 1], [596, 1], [509, 1], [1563, 1]]",4.0
2810,31@1629,"[[1925, 1]]",4.0
2811,116@1676,"[[1048, 1], [551, 1], [186, 1], [1487, 1], [1567, 1]]",3.0
2812,7@3342,"[[746, 1], [746, 1]]",2.0
2813,92@3244,"[[1978, 1]]",4.0
2814,4@3781,"[[1874, 1], [62, 1], [1423, 1]]",4.0
2815,17@2330,"[[1479, 1], [383, 1]]",4.0
2816,39@2729,"[[1913, 1]]",5.0
2817,139@395,"[[1674, 1], [1155, 1], [596, 1], [1690, 1]]",1.0
2818,92@2557,"[[1273, 1]]",3.0
2819,96@3240,"[[1639, 1], [1669, 1], [1479, 1]]",3.0
2820,93@975,"[[477, 1], [2030, 1], [596, 1], [496, 1], [246, 1], [557, 1], [1213, 1]]",5.0
2821,137@1761,"[[1759, 1], [1938, 1], [1479, 1]]",4.0
2822,100@365,"[[1023, 1], [1210, 1]]",2.0
2823,42@3747,"[[1931, 1], [1692, 1], [703, 1], [845, 1], [186, 1], [810, 1], [1023, 1], [428, 1], [1091, 1]]",4.0
2824,102@4773,"[[1978, 1], [1650, 1], [586, 1]]",5.0
2825,149@1561,"[[152, 1], [1869, 1], [581, 1], [1200, 1], [1155, 1], [186, 1], [1423, 1]]",4.0
2826,74@5132,"[[1265, 1], [421, 1]]",4.0
2827,15@1996,"[[1874, 1]]",3.0
